run_id,pair_value,pair_analysis_type,pair_variant,times_drawn,expected_times,last_seen,draws_since,late_threshold,very_late_threshold,is_repeating,is_late,is_very_late,frequency_ratio,lateness_ratio,very_lateness_ratio,source_url,notes,state,game_family,game,sessions_scope,subtype,date_range_label,drawings_in_range,under_frequency_ratio,baseline_priority_score
RUN003,62,Front Pair Straight,Front Pair Straight,276,251,2026-04-25,43,200,300,False,False,False,1.099601593625498,0.215,0.1433333333333333,https://www.lotterypost.com/systems/pairs,Expected times drawn for each pair is 251; late >= 200 draws; very late >= 300 draws.,GA,Pick 3,Georgia Cash 3,Midday|Evening|Night,Front Pair Straight,All Available History,25098,0.0,0.215
RUN003,63,Front Pair Straight,Front Pair Straight,252,251,2026-03-13,173,200,300,False,False,False,1.00398406374502,0.865,0.5766666666666667,https://www.lotterypost.com/systems/pairs,Expected times drawn for each pair is 251; late >= 200 draws; very late >= 300 draws.,GA,Pick 3,Georgia Cash 3,Midday|Evening|Night,Front Pair Straight,All Available History,25098,0.0,0.865
RUN003,64,Front Pair Straight,Front Pair Straight,279,251,2026-03-20,150,200,300,False,False,False,1.111553784860558,0.75,0.5,https://www.lotterypost.com/systems/pairs,Expected times drawn for each pair is 251; late >= 200 draws; very late >= 300 draws.,GA,Pick 3,Georgia Cash 3,Midday|Evening|Night,Front Pair Straight,All Available History,25098,0.0,0.75
RUN003,65,Front Pair Straight,Front Pair Straight,217,251,2026-02-23,227,200,300,False,True,False,0.8645418326693227,1.135,0.7566666666666667,https://www.lotterypost.com/systems/pairs,Expected times drawn for each pair is 251; late >= 200 draws; very late >= 300 draws.,GA,Pick 3,Georgia Cash 3,Midday|Evening|Night,Front Pair Straight,All Available History,25098,0.13545816733067728,1.6204581673306775
RUN003,66,Front Pair Straight,Front Pair Straight,251,251,2026-04-04,106,200,300,True,False,False,1,0.53,0.3533333333333333,https://www.lotterypost.com/systems/pairs,Expected times drawn for each pair is 251; late >= 200 draws; very late >= 300 draws.,GA,Pick 3,Georgia Cash 3,Midday|Evening|Night,Front Pair Straight,All Available History,25098,0.0,0.53
RUN003,67,Front Pair Straight,Front Pair Straight,268,251,2026-05-09,2,200,300,False,False,False,1.067729083665339,0.01,0.006666666666666667,https://www.lotterypost.com/systems/pairs,Expected times drawn for each pair is 251; late >= 200 draws; very late >= 300 draws.,GA,Pick 3,Georgia Cash 3,Midday|Evening|Night,Front Pair Straight,All Available History,25098,0.0,0.01
RUN003,68,Front Pair Straight,Front Pair Straight,234,251,2026-03-29,123,200,300,False,False,False,0.9322709163346613,0.615,0.41,https://www.lotterypost.com/systems/pairs,Expected times drawn for each pair is 251; late >= 200 draws; very late >= 300 draws.,GA,Pick 3,Georgia Cash 3,Midday|Evening|Night,Front Pair Straight,All Available History,25098,0.0677290836653387,0.6827290836653387
RUN003,69,Front Pair Straight,Front Pair Straight,240,251,2026-04-30,29,200,300,False,False,False,0.9561752988047809,0.145,0.09666666666666666,https://www.lotterypost.com/systems/pairs,Expected times drawn for each pair is 251; late >= 200 draws; very late >= 300 draws.,GA,Pick 3,Georgia Cash 3,Midday|Evening|Night,Front Pair Straight,All Available History,25098,0.043824701195219085,0.18882470119521907
RUN003,70,Front Pair Straight,Front Pair Straight,248,251,2026-04-12,83,200,300,False,False,False,0.9880478087649402,0.415,0.2766666666666667,https://www.lotterypost.com/systems/pairs,Expected times drawn for each pair is 251; late >= 200 draws; very late >= 300 draws.,GA,Pick 3,Georgia Cash 3,Midday|Evening|Night,Front Pair Straight,All Available History,25098,0.01195219123505975,0.42695219123505973
RUN003,71,Front Pair Straight,Front Pair Straight,259,251,2026-05-06,11,200,300,False,False,False,1.031872509960159,0.055,0.03666666666666667,https://www.lotterypost.com/systems/pairs,Expected times drawn for each pair is 251; late >= 200 draws; very late >= 300 draws.,GA,Pick 3,Georgia Cash 3,Midday|Evening|Night,Front Pair Straight,All Available History,25098,0.0,0.055
RUN003,72,Front Pair Straight,Front Pair Straight,275,251,2026-04-15,72,200,300,False,False,False,1.095617529880478,0.36,0.24,https://www.lotterypost.com/systems/pairs,Expected times drawn for each pair is 251; late >= 200 draws; very late >= 300 draws.,GA,Pick 3,Georgia Cash 3,Midday|Evening|Night,Front Pair Straight,All Available History,25098,0.0,0.36
